"hhid","feed_Chickens","feed_Cattle","irrigation","drought","flood","extension_training","animal_ded_area","rice","fhh","covid_shock","ag_comm"
"HID828942",1,NA,1,0,0,NA,0,1,0,1,2
"HID828948",NA,1,1,0,0,NA,0,1,1,1,2
"HID828989",1,1,1,0,0,NA,1,1,1,1,2
"HID829010",NA,1,1,0,0,NA,0,1,1,1,2
"HID829068",1,NA,1,0,0,NA,1,0,0,1,2
"HID829089",1,1,1,0,0,NA,0,1,0,1,2
"HID829149",1,1,1,0,0,NA,1,0,0,1,2
"HID829155",1,1,1,0,0,NA,1,1,0,1,2
"HID829211",2,NA,1,0,0,NA,1,0,0,1,2
"HID829256",1,1,1,0,0,NA,1,1,1,1,2
"HID829261",NA,2,1,0,0,NA,1,1,0,1,2
"HID829262",2,NA,1,0,0,NA,1,1,0,1,2
"HID829402",2,1,0,1,1,NA,0,1,0,2,2
"HID829458",1,NA,1,0,0,NA,0,1,0,1,2
"HID829476",2,NA,1,0,0,NA,0,1,0,1,2
"HID829487",NA,1,1,0,0,NA,0,1,0,1,2
"HID829538",1,NA,0,0,0,NA,1,1,0,1,2
"HID829677",1,1,1,1,0,NA,1,1,1,2,2
"HID829735",1,NA,0,0,0,NA,1,1,0,2,2
"HID830119",1,NA,NA,0,0,NA,1,0,1,1,2
"HID830215",NA,1,1,0,0,NA,1,0,0,1,2
"HID830233",2,NA,1,0,0,NA,1,1,0,1,2
"HID830240",2,NA,1,0,0,NA,0,1,0,1,2
"HID830420",2,1,NA,0,0,NA,1,0,1,1,2
"HID830526",1,1,1,0,0,NA,1,1,1,1,2
"HID830551",2,NA,1,0,0,NA,0,0,0,1,2
"HID830581",1,1,1,0,1,NA,0,1,0,1,2
"HID830712",2,1,1,1,0,NA,0,1,0,1,2
"HID830738",1,NA,1,0,0,NA,1,1,0,1,2
"HID830922",NA,1,1,0,0,NA,0,1,0,1,2
"HID830948",1,NA,1,0,0,NA,1,0,1,1,2
"HID831315",NA,1,0,0,0,NA,1,1,0,2,2
"HID831405",NA,1,1,0,0,NA,0,1,0,1,2
"HID831537",1,NA,0,0,0,NA,1,1,1,1,2
"HID831546",2,NA,1,0,0,NA,0,0,0,1,2
"HID831776",NA,2,1,1,0,NA,0,1,0,1,2
"HID831865",1,NA,0,0,0,NA,1,1,0,1,2
"HID831907",2,1,1,1,0,NA,1,1,1,1,2
"HID831918",NA,1,NA,0,0,NA,0,0,1,1,2
"HID832124",1,NA,1,0,0,NA,1,1,1,1,2
"HID832180",2,NA,1,0,0,NA,0,0,0,2,2
"HID832225",1,NA,NA,0,0,NA,1,0,0,1,2
"HID832290",1,NA,1,1,0,NA,1,1,0,1,2
"HID832592",2,NA,1,0,0,NA,1,1,0,1,2
"HID832640",2,2,1,0,0,NA,1,1,0,1,2
"HID832677",NA,1,1,0,0,NA,1,1,1,1,2
"HID832738",1,1,1,0,1,NA,0,0,0,1,2
"HID832886",NA,1,1,0,0,NA,0,1,1,1,2
"HID832972",1,NA,1,0,0,NA,0,1,0,1,2
"HID833047",1,1,1,0,0,NA,1,1,1,1,2
"HID833057",1,NA,1,0,0,NA,1,1,1,1,2
"HID833075",2,NA,1,0,1,NA,1,1,1,2,2
"HID833204",2,NA,1,0,0,NA,0,1,0,1,2
"HID833251",1,NA,1,0,0,NA,0,1,0,1,2
"HID833328",2,NA,0,1,0,NA,0,1,1,2,2
"HID833352",1,1,1,1,0,NA,1,1,0,1,2
"HID833510",NA,1,1,0,0,NA,1,1,1,1,2
"HID833619",NA,1,0,0,0,NA,1,1,0,1,2
"HID833670",NA,1,0,0,0,NA,1,1,0,2,2
"HID833851",NA,1,1,0,1,NA,0,1,0,1,2
"HID834049",NA,1,1,0,1,NA,1,0,0,1,2
"HID834159",NA,2,1,0,0,NA,1,1,0,1,2
"HID834286",3,NA,1,1,0,NA,1,1,0,1,2
"HID834318",2,NA,NA,1,0,NA,1,0,1,1,2
"HID834436",1,1,1,1,0,NA,0,1,1,1,2
"HID834495",2,1,NA,0,0,NA,1,0,0,1,2
"HID834722",1,1,1,0,0,NA,0,0,0,1,2
"HID834746",1,1,1,0,0,NA,1,1,1,1,2
"HID834799",2,NA,0,0,0,NA,0,1,1,2,1
"HID834851",2,1,1,0,0,NA,0,1,0,1,2
"HID834887",2,2,0,0,0,NA,1,0,0,2,2
"HID834947",1,NA,NA,0,0,NA,1,0,0,1,2
"HID834993",2,NA,NA,0,0,NA,1,0,0,1,2
"HID835127",1,NA,1,0,0,NA,1,1,0,1,2
"HID835221",1,1,1,1,0,NA,1,1,0,1,2
"HID835359",NA,1,1,0,0,NA,1,1,1,1,2
"HID835487",NA,1,1,1,1,NA,1,1,0,1,2
"HID835722",2,NA,NA,0,0,NA,0,0,1,1,2
"HID835746",1,1,NA,0,0,NA,1,0,0,1,2
"HID835851",2,1,1,1,0,NA,0,1,0,2,2
"HID836060",1,NA,1,0,0,NA,1,1,0,1,2
"HID836096",2,NA,0,1,0,NA,1,1,0,2,2
"HID836119",1,NA,1,0,0,NA,1,1,0,1,2
"HID836146",2,2,1,0,0,NA,1,1,1,1,2
"HID836195",1,NA,1,0,1,NA,0,1,0,1,2
"HID836278",2,NA,0,0,0,NA,0,0,1,1,2
"HID836280",2,NA,1,1,0,NA,1,1,0,1,2
"HID836283",1,1,0,0,0,NA,1,1,1,1,2
"HID836285",1,NA,1,0,0,NA,0,1,0,1,2
"HID836332",1,NA,1,0,0,NA,0,0,0,1,2
"HID836515",NA,1,0,0,0,NA,0,0,0,2,2
"HID836541",NA,NA,NA,0,0,NA,1,0,0,1,2
"HID836546",NA,1,1,0,0,NA,1,1,0,1,2
"HID836588",1,1,NA,0,0,NA,0,0,1,1,2
"HID836595",2,1,1,0,0,NA,0,1,0,1,2
"HID836712",NA,1,0,0,0,NA,1,1,0,1,2
"HID836729",2,NA,1,0,1,NA,1,1,1,2,2
"HID836833",1,NA,1,0,0,NA,0,1,0,1,2
"HID836931",1,NA,NA,0,0,NA,0,0,1,2,2
"HID837052",NA,1,NA,0,0,NA,0,0,0,1,2
"HID837127",2,NA,1,0,1,NA,0,1,0,1,2
"HID837176",1,NA,1,1,0,NA,1,1,0,1,2
"HID837286",1,NA,1,1,0,NA,0,1,0,2,2
"HID837324",1,NA,0,1,0,NA,0,1,0,1,2
"HID837329",1,NA,1,0,0,NA,1,1,0,1,2
"HID837366",1,1,1,0,0,NA,1,1,0,1,2
"HID837376",NA,1,0,0,0,NA,1,1,0,1,2
"HID837514",2,NA,1,0,0,NA,1,1,1,1,2
"HID837556",1,1,1,1,0,NA,1,1,1,1,2
"HID837576",1,NA,NA,0,0,NA,1,0,1,1,2
"HID837620",1,NA,1,0,0,NA,0,1,0,1,2
"HID837781",2,NA,0,0,0,NA,0,1,0,1,2
"HID837936",2,1,1,0,1,NA,1,1,0,1,2
"HID837962",2,2,1,0,0,NA,1,0,0,1,2
"HID838008",1,NA,0,0,0,NA,0,1,0,1,2
"HID838140",NA,1,1,0,0,NA,1,1,1,1,2
"HID838298",1,1,1,0,0,NA,0,1,0,1,2
"HID838398",2,1,1,0,0,NA,1,1,0,1,2
"HID838595",1,NA,NA,0,0,NA,1,0,1,1,2
"HID838751",NA,1,1,0,0,NA,1,0,0,1,2
"HID838978",1,1,1,1,1,NA,1,1,0,1,2
"HID839050",1,1,NA,0,0,NA,1,0,0,1,2
"HID839278",2,NA,1,0,0,NA,0,1,0,1,2
"HID839292",1,1,1,0,0,NA,1,1,1,1,2
"HID839304",1,NA,NA,0,0,NA,1,0,1,1,2
"HID839579",NA,1,NA,0,0,NA,1,0,1,1,2
"HID839769",1,NA,1,1,0,NA,0,1,0,1,2
"HID840123",NA,NA,NA,0,0,NA,1,0,0,1,2
"HID840201",1,NA,1,1,0,NA,0,1,0,1,2
"HID840471",1,NA,1,0,0,NA,1,0,1,1,2
"HID840701",1,NA,1,0,0,NA,0,1,0,1,2
"HID840794",1,NA,NA,0,0,NA,1,0,1,1,2
"HID840813",NA,1,1,0,0,NA,1,1,0,1,2
"HID840840",2,NA,0,0,0,NA,0,0,0,1,2
"HID840859",1,1,1,0,0,NA,1,1,0,1,2
"HID840906",2,1,1,0,0,NA,1,1,1,1,2
"HID841117",NA,1,0,1,0,NA,0,1,0,2,2
"HID841487",1,NA,1,0,0,NA,1,1,1,1,2
"HID841528",1,1,1,0,0,NA,1,1,0,1,2
"HID841581",NA,1,1,1,0,NA,0,1,1,1,2
"HID841591",NA,1,1,0,0,NA,0,0,0,2,2
"HID841620",NA,2,1,0,0,NA,0,1,1,1,2
"HID841679",NA,NA,1,0,0,NA,0,1,1,1,1
"HID841809",NA,1,1,0,0,NA,1,0,1,1,2
"HID841810",1,1,1,0,0,NA,1,1,0,1,2
"HID841891",2,1,1,0,0,NA,1,1,0,2,2
"HID841920",1,NA,1,0,0,NA,1,1,1,1,2
"HID841967",1,1,0,0,0,NA,0,1,0,1,2
"HID842130",NA,NA,1,0,0,NA,0,1,1,1,2
"HID842390",1,1,1,0,0,NA,0,1,0,1,2
"HID842423",1,1,1,0,0,NA,1,1,1,1,2
"HID842462",1,NA,1,0,0,NA,1,1,1,2,2
"HID842567",NA,NA,0,0,0,NA,1,1,0,2,2
"HID842571",1,1,0,0,0,NA,0,1,0,1,2
"HID842578",1,1,1,0,1,NA,1,1,0,1,2
"HID842615",NA,1,0,0,0,NA,1,1,1,1,2
"HID842663",2,1,1,1,0,NA,1,1,0,1,2
"HID842669",1,NA,1,0,0,NA,1,0,1,1,2
"HID842672",1,NA,1,0,0,NA,1,1,1,1,2
"HID842684",1,NA,1,0,0,NA,1,1,0,1,2
"HID842748",2,2,1,0,0,NA,1,1,0,1,2
"HID842749",2,2,1,0,0,NA,1,1,1,1,2
"HID842825",1,1,1,0,0,NA,0,1,0,1,2
"HID842828",1,NA,0,0,1,NA,0,1,0,1,2
"HID842900",3,NA,1,0,0,NA,0,0,0,2,2
"HID842944",1,NA,1,0,0,NA,1,1,1,1,2
"HID843003",1,NA,1,1,1,NA,1,1,0,1,2
"HID843063",2,NA,1,0,0,NA,1,1,0,1,2
"HID843068",2,NA,1,0,0,NA,1,1,1,1,2
"HID843136",1,1,1,0,0,NA,1,1,0,1,2
"HID843436",1,1,1,0,0,NA,0,0,1,1,2
"HID843586",2,1,0,0,0,NA,1,1,1,1,2
"HID843693",NA,NA,1,1,0,NA,1,1,0,1,2
"HID843740",2,1,1,0,0,NA,1,1,0,1,2
"HID843813",2,NA,1,0,0,NA,1,1,0,1,2
"HID843874",1,1,1,0,0,NA,0,1,0,1,2
"HID844002",NA,1,1,0,0,NA,1,1,0,2,2
"HID844079",1,1,1,0,0,NA,1,1,0,1,2
"HID844234",1,NA,1,1,0,NA,1,1,1,1,2
"HID844240",1,NA,1,0,1,NA,0,1,1,1,2
"HID844249",1,1,1,0,0,NA,0,1,1,2,2
"HID844288",NA,1,1,0,1,NA,0,1,1,1,2
"HID844320",NA,NA,0,0,0,NA,1,1,0,2,2
"HID844329",2,NA,1,0,0,NA,1,1,0,1,2
"HID844391",2,1,1,1,0,NA,1,1,1,1,2
"HID844416",1,NA,1,0,0,NA,0,0,0,1,2
"HID844615",2,NA,1,0,0,NA,1,1,0,1,2
"HID844739",NA,2,NA,0,0,NA,0,0,0,1,2
"HID844749",1,1,1,0,0,NA,0,0,1,1,2
"HID844750",1,1,1,0,0,NA,1,1,1,1,2
"HID844869",1,NA,1,0,0,NA,1,1,0,1,2
"HID844894",NA,1,0,0,0,NA,1,1,0,2,2
"HID844957",2,NA,1,0,0,NA,1,0,1,1,2
"HID845009",NA,NA,1,0,0,NA,1,1,0,1,2
"HID845050",1,NA,1,0,0,NA,1,1,0,1,2
"HID845196",2,NA,1,0,0,NA,0,1,0,2,2
"HID845309",1,NA,1,0,0,NA,1,0,0,1,2
"HID845430",1,NA,1,1,1,NA,1,1,1,1,2
"HID845652",1,1,1,1,0,NA,0,1,0,1,2
"HID845772",1,NA,1,0,0,NA,0,1,1,1,2
"HID845786",NA,1,1,0,0,NA,0,1,0,2,2
"HID845814",NA,1,1,0,0,NA,1,1,0,1,2
"HID845852",2,2,1,0,1,NA,1,1,0,1,2
"HID845885",2,NA,1,1,0,NA,1,0,0,2,2
"HID845920",2,NA,NA,0,0,NA,1,0,0,1,2
"HID845992",NA,NA,1,0,1,NA,0,1,0,1,2
"HID846097",1,NA,1,0,0,NA,1,1,0,1,2
"HID846157",1,1,1,0,0,NA,1,1,0,1,2
"HID846444",1,NA,1,0,1,NA,0,1,1,2,2
"HID846484",NA,1,1,1,0,NA,0,1,0,1,2
"HID846555",1,NA,1,0,0,NA,0,0,0,1,2
"HID846583",NA,1,0,0,0,NA,1,1,0,1,2
"HID846660",1,NA,1,0,0,NA,0,1,0,1,2
"HID846671",1,NA,1,1,0,NA,1,1,0,1,2
"HID846779",NA,1,1,0,0,NA,1,1,0,1,2
"HID846793",2,NA,1,0,0,NA,1,1,0,1,2
"HID846899",NA,1,0,0,0,NA,1,1,0,1,2
"HID847050",2,NA,NA,0,1,NA,1,0,0,1,2
"HID847206",2,NA,0,0,0,NA,0,1,1,1,2
"HID847213",2,NA,NA,0,0,NA,1,0,0,1,2
"HID847239",2,1,0,0,0,NA,1,0,0,1,2
"HID847360",1,1,1,0,0,NA,1,1,1,1,2
"HID847448",2,NA,1,0,0,NA,0,0,0,1,2
"HID847737",NA,1,1,0,0,NA,1,1,0,1,2
"HID847827",NA,1,1,1,0,NA,1,1,0,1,2
"HID847888",2,1,1,0,0,NA,0,1,0,1,2
"HID847958",1,NA,1,0,0,NA,0,1,1,1,2
"HID848015",1,NA,1,0,0,NA,1,0,1,1,2
"HID848039",1,NA,1,0,0,NA,1,1,0,1,2
"HID848089",1,NA,1,0,0,NA,1,0,0,2,2
"HID848135",1,1,1,1,0,NA,1,1,0,2,2
"HID848159",2,1,1,0,0,NA,0,1,1,1,2
"HID848182",2,NA,1,0,0,NA,1,1,1,1,2
"HID848365",1,NA,1,1,0,NA,0,1,0,2,2
"HID848511",1,NA,1,0,0,NA,1,1,1,1,2
"HID848530",1,1,1,0,0,NA,0,1,1,1,2
"HID848592",1,NA,1,0,1,NA,1,1,1,1,2
"HID848683",NA,1,1,0,0,NA,1,1,0,1,2
"HID848702",2,NA,1,0,0,NA,0,1,0,1,2
"HID848928",1,NA,1,0,0,NA,1,0,0,1,2
"HID848991",NA,1,1,0,0,NA,0,1,0,1,2
"HID849022",2,2,1,0,0,NA,1,1,1,1,2
"HID849028",NA,1,1,0,0,NA,1,1,0,2,1
"HID849100",2,NA,1,0,0,NA,1,1,0,1,2
"HID849110",2,NA,1,0,0,NA,1,0,0,1,2
"HID849144",1,NA,1,0,0,NA,1,1,0,1,2
"HID849261",NA,1,1,0,0,NA,0,1,1,1,2
"HID849351",2,NA,NA,0,0,NA,1,0,1,1,2
"HID849354",2,2,0,0,0,NA,1,1,0,1,2
"HID849364",NA,1,1,0,0,NA,0,0,0,1,2
"HID849440",1,1,NA,0,0,NA,1,0,1,1,2
"HID849459",1,1,0,0,0,NA,1,1,0,1,2
"HID849477",2,NA,0,0,0,NA,1,1,0,2,1
"HID849569",1,NA,1,0,0,NA,1,1,0,1,2
"HID849630",2,NA,1,0,0,NA,0,1,0,1,2
"HID849725",1,NA,1,0,0,NA,1,1,1,1,2
"HID849743",1,1,1,0,0,NA,1,1,0,1,2
"HID849866",1,NA,1,0,0,NA,0,1,0,1,2
"HID849876",1,1,1,0,0,NA,1,1,0,1,2
"HID849891",1,NA,1,0,0,NA,1,1,0,1,2
"HID849898",1,NA,1,0,1,NA,0,1,0,1,2
"HID850025",1,1,1,1,0,NA,1,1,0,1,2
"HID850028",2,1,1,0,0,NA,1,1,0,1,2
"HID850041",NA,NA,0,0,1,NA,1,1,1,1,2
"HID850134",1,NA,1,0,0,NA,0,1,0,1,2
"HID850175",1,NA,1,0,0,NA,1,1,0,1,2
"HID850208",1,1,1,0,0,NA,1,0,0,1,2
"HID850313",1,NA,1,1,1,NA,1,1,0,2,2
"HID850369",1,1,1,1,0,NA,1,1,1,1,2
"HID850375",2,NA,1,0,0,NA,1,0,1,1,2
"HID850425",2,NA,1,0,0,NA,1,1,1,1,2
"HID850487",2,NA,1,0,0,NA,1,0,0,1,2
"HID850591",NA,1,1,0,0,NA,1,1,0,1,2
"HID850802",1,1,1,0,0,NA,1,1,0,1,2
"HID850907",1,NA,0,0,0,NA,1,1,0,1,2
"HID850915",NA,NA,1,0,0,NA,0,1,0,1,2
"HID850990",1,1,1,0,0,NA,1,1,1,1,2
"HID851067",1,NA,1,0,0,NA,0,0,0,2,2
"HID851070",1,NA,1,0,0,NA,1,0,0,1,2
"HID851105",NA,1,1,0,0,NA,1,1,1,1,2
"HID851228",2,NA,1,0,0,NA,1,1,1,1,2
"HID851246",1,1,1,1,1,NA,0,1,0,2,2
"HID851301",1,1,1,0,0,NA,1,0,1,1,2
"HID851318",1,1,1,0,0,NA,1,1,1,1,2
"HID851374",NA,1,1,0,0,NA,1,1,0,1,2
"HID851533",2,NA,0,0,0,NA,0,1,0,1,2
"HID851569",1,1,1,0,0,NA,0,1,1,1,2
"HID851579",NA,1,1,0,0,NA,0,1,1,1,2
"HID851642",NA,1,NA,0,0,NA,1,0,1,1,2
"HID851650",1,1,0,0,0,NA,1,1,0,1,2
"HID851675",NA,1,NA,0,0,NA,1,0,1,1,2
"HID851777",1,1,1,0,0,NA,1,1,0,2,2
"HID851808",1,NA,1,0,0,NA,1,1,0,1,2
"HID851823",NA,1,1,0,1,NA,1,0,0,1,2
"HID851863",1,1,1,0,0,NA,1,1,0,1,2
"HID852071",1,NA,0,0,0,NA,0,1,0,1,2
"HID852079",NA,1,1,0,0,NA,1,1,0,1,2
"HID852172",1,NA,1,0,0,NA,1,1,0,1,2
"HID852286",1,1,1,0,0,NA,0,1,0,1,2
"HID852310",1,NA,1,0,0,NA,0,1,1,1,2
"HID852571",1,NA,0,0,0,NA,1,1,0,1,2
"HID852639",2,NA,1,0,0,NA,1,1,1,1,2
"HID852702",1,NA,1,0,0,NA,0,0,1,1,2
"HID852708",NA,1,1,1,0,NA,0,1,0,1,2
"HID852752",1,NA,1,1,0,NA,1,1,0,1,2
"HID852855",1,NA,1,0,1,NA,0,1,0,1,2
"HID852873",2,NA,1,1,0,NA,0,1,0,2,2
"HID852945",2,NA,1,0,0,NA,0,1,0,1,2
"HID852967",NA,2,1,0,0,NA,0,1,0,1,2
"HID853028",NA,1,NA,0,0,NA,1,0,0,1,2
"HID853052",2,NA,1,0,0,NA,1,0,1,1,2
"HID853074",NA,2,NA,0,0,NA,0,0,0,1,2
"HID853101",2,2,1,0,0,NA,0,0,1,1,2
"HID853106",2,NA,1,0,0,NA,0,0,0,1,2
"HID853125",NA,1,NA,0,0,NA,1,0,0,1,2
"HID853336",1,NA,1,0,0,NA,1,1,0,1,2
"HID853340",1,NA,1,0,0,NA,0,1,0,1,2
"HID853357",2,2,1,0,0,NA,1,1,0,2,2
"HID853413",1,1,1,0,0,NA,0,1,0,1,2
"HID853444",1,1,0,0,0,NA,1,1,0,1,2
"HID853448",2,NA,NA,0,1,NA,1,0,0,1,2
"HID853502",1,NA,1,0,0,NA,0,1,0,1,2
"HID853548",1,1,1,1,0,NA,1,1,0,1,2
"HID853588",1,NA,0,0,0,NA,0,1,1,1,2
"HID853642",NA,1,1,0,0,NA,1,1,0,1,2
"HID853708",1,NA,NA,0,0,NA,1,0,1,1,2
"HID853757",2,1,1,0,0,NA,1,1,0,2,2
"HID853903",1,NA,1,0,0,NA,1,1,1,1,2
"HID854086",1,NA,1,0,0,NA,1,1,0,1,2
"HID854130",2,1,1,0,0,NA,1,1,0,1,2
"HID854331",1,NA,1,0,0,NA,1,0,1,1,2
"HID854451",1,NA,0,0,0,NA,1,0,0,1,2
"HID855031",1,NA,1,0,0,NA,1,1,1,1,2
"HID855080",1,1,1,0,0,NA,0,1,1,1,2
"HID855131",2,NA,NA,0,0,NA,1,0,1,1,2
"HID855214",1,1,1,0,0,NA,0,1,0,1,2
"HID855226",1,1,1,0,0,NA,1,1,1,1,2
"HID855256",1,NA,1,0,0,NA,1,0,0,2,2
"HID855629",1,NA,1,1,0,NA,0,1,0,1,2
"HID855874",1,NA,1,0,0,NA,1,1,1,1,2
"HID855887",NA,1,1,0,0,NA,0,1,1,1,2
"HID856040",NA,1,NA,0,0,NA,1,0,0,1,2
"HID856228",1,NA,1,0,1,NA,1,1,1,1,2
"HID856291",1,NA,NA,0,0,NA,1,0,0,1,2
"HID856487",1,NA,1,0,1,NA,1,1,1,1,2
"HID856517",2,NA,NA,0,0,NA,0,0,0,1,2
"HID856602",1,NA,1,1,0,NA,1,1,0,1,2
"HID856614",1,1,0,0,0,1,1,0,0,1,2
"HID856842",NA,1,0,0,0,NA,1,1,0,1,2
"HID856898",2,1,1,0,0,NA,0,1,0,1,2
"HID856914",2,NA,NA,0,0,NA,1,0,1,1,2
"HID856950",NA,2,0,0,0,NA,1,1,0,2,1
"HID856970",NA,1,1,0,0,NA,1,1,0,1,2
"HID857068",1,NA,1,0,0,NA,1,1,0,1,2
"HID857084",1,NA,1,0,0,NA,0,1,0,1,2
"HID857236",1,NA,1,0,0,NA,0,1,0,1,2
"HID857348",1,NA,1,0,0,NA,1,0,1,1,2
"HID857349",2,1,1,0,1,NA,1,1,0,1,2
"HID857520",2,1,1,0,0,NA,1,1,0,1,2
"HID857525",NA,1,1,0,0,NA,0,1,0,1,2
"HID857587",1,NA,1,0,0,NA,1,1,1,2,2
"HID857655",2,NA,0,0,0,NA,1,1,0,1,2
"HID857962",2,2,1,0,0,NA,1,1,0,1,2
"HID857967",2,NA,NA,0,0,NA,1,0,0,1,2
"HID857999",1,NA,0,0,0,NA,1,1,1,1,2
"HID858068",2,1,0,0,0,NA,1,1,0,1,2
"HID858155",2,NA,1,0,0,NA,1,0,0,1,2
"HID858261",2,2,1,0,0,NA,1,1,0,2,2
"HID858352",1,1,0,0,0,NA,1,1,0,1,2
"HID858355",1,1,0,0,0,NA,0,1,0,1,2
"HID858372",NA,1,1,1,0,NA,1,1,0,1,2
"HID858636",NA,NA,1,0,0,NA,1,1,1,1,2
"HID858679",NA,1,0,0,0,NA,0,1,1,2,2
"HID858788",1,1,0,0,0,NA,0,1,1,1,2
"HID858894",1,NA,1,0,1,NA,1,1,1,1,2
"HID858960",2,NA,NA,0,0,NA,1,0,1,1,2
"HID858996",1,NA,1,0,0,NA,1,1,0,1,2
"HID859079",2,2,1,0,0,NA,1,1,0,1,2
"HID859196",NA,2,NA,0,0,NA,0,0,0,1,2
"HID859214",1,NA,1,0,0,NA,1,1,0,1,2
"HID859242",2,NA,1,0,0,NA,1,1,1,1,2
"HID859289",2,NA,1,0,0,NA,1,1,0,2,2
"HID859362",NA,1,0,0,0,NA,0,1,1,1,2
"HID859385",1,1,1,0,0,NA,1,1,0,1,2
"HID859392",2,NA,1,0,0,NA,1,0,1,1,2
"HID859549",2,NA,1,0,0,NA,1,0,1,1,2
"HID859586",2,NA,0,0,0,NA,0,0,0,2,2
"HID859713",NA,1,1,0,0,NA,1,1,0,1,2
"HID859835",1,NA,0,0,0,NA,1,1,1,1,2
"HID859902",NA,NA,1,0,0,NA,0,0,0,1,2
"HID859930",NA,1,1,1,0,NA,1,1,0,1,2
"HID859944",1,1,1,0,0,NA,1,0,0,1,2
"HID859975",1,1,1,0,0,NA,1,1,1,1,2
"HID860109",1,NA,1,0,1,NA,1,1,0,2,2
"HID860130",1,NA,1,1,0,NA,0,1,0,1,2
"HID860154",2,1,1,0,0,NA,1,1,0,1,2
"HID860302",1,1,1,0,0,NA,1,1,1,1,2
"HID860337",1,NA,1,0,0,NA,1,1,0,1,2
"HID860520",1,1,1,0,0,NA,0,1,0,1,2
"HID860584",NA,2,NA,0,0,NA,0,0,0,1,2
"HID860638",1,NA,0,0,0,NA,1,1,1,1,2
"HID860648",1,1,1,0,0,NA,0,1,0,1,2
"HID860705",1,1,1,0,0,NA,1,0,0,1,2
"HID860779",1,1,0,0,0,NA,1,1,0,1,2
"HID860799",1,NA,1,0,0,NA,0,1,0,1,2
"HID860809",NA,1,1,0,0,NA,1,0,0,1,2
"HID860851",1,2,NA,0,0,NA,1,0,0,1,2
"HID860895",NA,1,1,0,0,NA,1,1,0,1,2
"HID860934",1,1,1,0,0,NA,1,1,0,1,2
"HID861119",2,NA,1,0,0,NA,1,0,1,1,2
"HID861135",NA,1,1,0,0,NA,0,1,0,1,2
"HID861248",1,1,0,1,0,NA,1,1,0,1,2
"HID861285",2,1,0,0,0,NA,1,0,1,1,2
"HID861425",NA,1,1,0,0,NA,1,1,0,1,2
"HID861507",2,1,1,0,1,NA,1,1,1,2,2
"HID861519",1,NA,NA,1,0,0,1,0,0,1,2
"HID861586",NA,1,1,0,1,NA,1,1,0,1,2
"HID861636",2,NA,0,0,0,NA,1,0,0,1,2
"HID861676",1,NA,1,0,0,NA,1,1,0,1,2
"HID861680",2,NA,0,0,0,NA,1,1,0,2,2
"HID861749",1,1,1,0,0,NA,1,1,0,1,2
"HID861841",1,NA,1,0,0,NA,1,1,0,1,2
"HID861886",2,1,1,0,0,NA,0,1,0,1,2
"HID861892",1,NA,0,0,0,NA,1,1,0,1,2
"HID862105",1,NA,1,0,0,NA,0,1,1,1,2
"HID862189",2,1,0,0,0,NA,1,1,0,1,1
"HID862249",NA,1,1,0,0,NA,0,1,1,1,2
"HID862262",NA,1,0,0,0,NA,1,1,0,1,2
"HID862311",1,1,1,0,0,NA,1,1,0,1,2
"HID862479",1,NA,0,0,0,NA,1,0,0,1,2
"HID862485",2,NA,NA,0,0,NA,1,0,1,2,2
"HID862541",1,1,1,0,0,NA,1,1,0,1,2
"HID862673",NA,2,NA,0,0,NA,0,0,0,1,2
"HID862715",1,NA,1,0,0,NA,1,0,0,1,2
"HID862723",NA,1,1,0,0,NA,0,1,0,1,2
"HID862725",1,1,1,1,1,NA,1,1,0,2,2
"HID862729",1,NA,1,1,0,NA,0,1,0,1,2
"HID862764",2,1,0,0,0,NA,1,0,0,2,2
"HID862833",NA,1,1,1,0,NA,1,1,0,1,2
"HID862890",NA,1,0,0,0,NA,1,1,0,1,2
"HID863129",NA,1,0,0,1,NA,1,0,1,2,2
"HID863136",1,NA,1,0,0,NA,1,1,0,1,2
"HID863202",1,1,NA,0,0,NA,1,0,1,1,2
"HID863222",1,NA,1,0,0,NA,0,0,1,1,2
"HID863293",1,NA,NA,0,0,NA,1,0,1,1,2
"HID863294",2,1,1,0,0,NA,0,1,1,1,2
"HID863295",2,1,1,0,0,NA,1,1,0,1,2
"HID863389",1,NA,0,0,0,NA,1,1,0,1,2
"HID863553",1,NA,NA,0,0,NA,1,0,1,1,2
"HID863581",1,1,1,0,0,NA,1,1,0,1,2
"HID863707",NA,1,1,0,0,NA,0,1,0,1,2
"HID863718",1,1,1,0,0,NA,1,1,1,1,2
"HID863788",1,1,0,0,0,NA,0,1,0,1,2
"HID864108",1,1,1,0,0,NA,1,1,1,1,2
"HID864150",NA,1,1,0,0,NA,1,1,0,1,2
"HID864154",1,NA,0,0,0,NA,1,1,1,1,2
"HID864225",2,2,1,0,0,NA,1,1,1,1,2
"HID864251",1,NA,1,0,1,NA,1,1,0,1,2
"HID864257",NA,NA,1,0,0,NA,0,1,1,1,2
"HID864294",1,NA,0,0,0,NA,0,0,0,1,2
"HID864303",2,2,1,0,1,NA,1,1,0,2,2
"HID864313",1,1,1,0,0,NA,1,1,0,1,2
"HID864370",1,1,1,0,0,NA,1,1,1,2,2
"HID864555",1,NA,1,1,1,NA,1,1,0,1,2
"HID864574",2,NA,NA,0,0,NA,1,0,0,1,2
"HID864611",1,NA,1,1,1,NA,1,1,0,2,2
"HID864807",NA,1,1,0,0,NA,1,0,0,1,2
