"hhid","fhh","covid_shock","ag_comm","irrigation","drought","flood","extension_training","animal_ded_area","rice","feed_Chickens","feed_Cattle"
"HID747987",1,1,2,0,0,0,NA,1,1,1,1
"HID748172",0,1,2,0,0,0,NA,1,1,1,1
"HID748248",0,1,2,0,0,0,NA,1,0,2,NA
"HID748262",0,1,2,1,0,0,NA,1,1,1,1
"HID748344",0,1,2,1,1,0,NA,1,1,2,2
"HID748349",0,1,2,1,0,0,NA,1,1,1,1
"HID748399",0,1,2,0,0,1,NA,1,1,1,1
"HID748454",0,1,2,1,1,0,NA,1,1,1,1
"HID748485",0,1,2,1,0,0,NA,1,1,1,1
"HID748624",0,1,2,1,0,0,NA,1,1,1,1
"HID748643",0,1,2,1,1,0,NA,1,1,1,1
"HID749095",1,1,2,1,1,0,NA,1,1,2,NA
"HID749241",0,1,2,1,0,0,NA,1,1,2,NA
"HID749340",0,1,2,1,0,0,NA,1,0,2,2
"HID749374",0,1,2,0,0,0,NA,1,1,1,NA
"HID749379",0,1,2,0,0,1,NA,1,1,NA,NA
"HID749499",1,1,2,1,0,0,NA,1,0,1,NA
"HID749570",0,1,2,1,1,0,NA,1,1,NA,1
"HID749575",0,1,2,1,1,0,NA,1,1,2,NA
"HID749864",0,1,2,1,0,0,NA,1,1,1,NA
"HID749923",1,1,2,1,1,0,NA,1,1,1,NA
"HID750125",0,2,2,1,1,0,NA,1,1,2,NA
"HID750221",0,1,2,0,0,0,NA,1,1,NA,NA
"HID750271",1,1,2,1,0,0,NA,1,1,1,1
"HID750347",1,1,2,1,1,0,NA,1,1,1,NA
"HID750379",0,1,2,1,1,0,NA,1,1,1,NA
"HID750380",1,1,2,1,1,0,NA,1,1,1,NA
"HID750423",0,1,2,0,1,0,NA,1,0,1,NA
"HID750438",1,1,2,1,0,0,NA,1,0,2,NA
"HID750474",0,1,2,1,0,0,NA,1,1,2,1
"HID750533",1,1,2,1,0,0,NA,1,1,1,NA
"HID750611",0,1,2,NA,0,0,NA,1,0,1,NA
"HID750694",0,1,2,1,0,0,NA,1,1,1,NA
"HID750768",1,1,2,1,0,0,NA,1,0,2,NA
"HID750775",1,1,2,1,0,0,NA,0,1,1,NA
"HID750820",0,1,2,1,0,0,NA,1,1,1,1
"HID750835",1,1,2,1,1,0,NA,0,1,1,NA
"HID750867",0,1,2,0,0,1,NA,1,1,NA,1
"HID750886",0,1,2,1,0,0,NA,1,1,NA,NA
"HID750942",0,1,2,1,1,0,NA,1,1,1,NA
"HID751022",0,1,2,1,1,0,NA,1,1,1,NA
"HID751027",0,1,2,NA,0,0,NA,1,0,1,1
"HID751032",0,1,2,1,0,0,NA,1,1,1,1
"HID751138",1,2,2,0,0,0,NA,1,0,2,NA
"HID751162",0,1,2,0,0,0,NA,1,1,1,1
"HID751228",1,1,2,1,0,1,NA,1,1,1,NA
"HID751335",0,1,2,1,0,0,NA,1,1,1,1
"HID751342",0,1,2,1,0,0,NA,1,1,2,2
"HID751345",0,1,2,1,0,0,NA,1,1,1,1
"HID751451",0,2,2,0,0,1,NA,1,0,2,NA
"HID751712",0,1,2,1,1,0,NA,1,1,NA,1
"HID751734",1,1,2,1,0,0,NA,1,1,1,NA
"HID751749",0,1,2,1,0,1,NA,1,1,1,1
"HID751831",0,1,2,1,0,0,NA,1,1,1,NA
"HID751835",0,1,2,1,0,0,NA,1,1,1,1
"HID751898",1,1,2,1,0,0,NA,1,1,1,NA
"HID751947",0,1,2,1,0,0,NA,1,1,2,NA
"HID752011",1,1,2,1,0,0,NA,1,1,2,NA
"HID752028",1,1,2,1,0,0,NA,1,1,2,1
"HID752142",0,1,2,1,1,0,NA,1,1,1,NA
"HID752279",1,1,2,1,0,0,NA,1,1,1,NA
"HID752374",1,1,2,1,0,0,NA,1,1,1,NA
"HID752474",0,1,2,1,0,1,NA,1,1,1,NA
"HID752503",0,1,2,0,0,1,NA,1,1,1,1
"HID752628",1,1,2,0,0,0,NA,1,1,2,NA
"HID752637",1,1,2,1,0,0,NA,1,1,1,1
"HID752672",0,1,2,0,0,0,NA,1,0,2,NA
"HID752803",0,1,2,1,1,0,NA,0,0,1,1
"HID752806",0,1,2,1,0,0,NA,1,1,1,1
"HID753054",0,1,2,NA,0,0,NA,1,0,1,NA
"HID753108",0,1,2,1,0,0,NA,1,0,1,NA
"HID753255",0,1,2,0,0,0,NA,1,0,1,NA
"HID753285",1,1,2,1,0,0,NA,1,1,1,1
"HID753336",0,1,2,1,0,0,NA,1,1,1,1
"HID753357",0,1,2,1,0,0,NA,1,1,1,NA
"HID753385",0,1,2,NA,0,0,NA,1,0,1,NA
"HID753481",1,1,2,0,0,0,NA,1,1,1,1
"HID753510",0,1,2,1,0,0,NA,1,1,2,NA
"HID753849",0,1,2,NA,0,0,NA,0,0,1,NA
"HID753879",0,1,2,1,0,0,NA,1,1,1,NA
"HID754005",0,2,2,0,0,0,NA,1,1,2,2
"HID754054",0,1,2,1,0,0,NA,1,1,1,1
"HID754091",0,2,2,0,0,0,NA,1,1,2,1
"HID754170",0,1,2,1,1,0,NA,1,1,NA,1
"HID754233",0,1,2,0,0,0,NA,1,0,1,1
"HID754253",0,1,2,1,0,0,NA,0,1,1,NA
"HID754293",0,1,2,0,1,0,NA,1,1,2,NA
"HID754320",0,1,2,1,0,0,NA,1,1,1,1
"HID754498",0,1,2,1,0,0,NA,1,1,2,NA
"HID754588",0,1,2,0,0,0,NA,1,0,2,2
"HID754589",0,2,2,1,1,0,NA,1,1,1,NA
"HID754655",0,1,2,1,0,0,NA,1,1,1,NA
"HID754719",0,1,2,0,0,0,NA,1,0,1,NA
"HID754894",0,1,2,1,0,0,NA,1,0,1,NA
"HID754953",0,1,2,1,1,0,NA,1,1,NA,1
"HID754994",1,1,2,1,0,0,NA,1,1,1,NA
"HID755141",1,1,2,1,0,0,NA,1,1,2,NA
"HID755553",0,1,2,0,0,0,NA,1,1,2,1
"HID755565",0,1,2,1,0,0,NA,1,0,1,NA
"HID755659",0,1,2,1,0,0,NA,1,0,1,NA
"HID755666",0,2,2,1,1,0,NA,1,1,2,1
"HID755757",0,1,2,1,0,0,NA,1,1,1,NA
"HID755899",0,2,2,1,1,0,NA,1,0,1,NA
"HID755908",0,1,2,1,1,0,NA,1,1,1,NA
"HID756084",0,1,2,1,0,0,NA,1,1,1,1
"HID756101",1,1,2,0,0,0,NA,1,0,1,NA
"HID756110",0,2,2,1,0,0,NA,1,1,NA,1
"HID756322",0,1,2,1,0,0,NA,1,1,NA,1
"HID756345",0,2,2,1,0,0,NA,1,1,1,NA
"HID756385",0,1,2,1,0,0,NA,1,1,1,1
"HID756434",0,2,2,1,0,1,NA,1,0,1,NA
"HID756532",1,1,2,0,0,0,NA,1,0,1,NA
"HID756640",1,2,2,1,0,0,NA,1,1,1,1
"HID756911",0,1,2,1,1,0,NA,1,1,2,NA
"HID756960",1,1,2,1,0,0,NA,1,1,2,2
"HID757052",0,1,2,1,0,0,NA,1,0,NA,1
"HID757118",0,1,2,1,0,0,NA,1,1,1,NA
"HID757135",1,1,2,1,0,0,NA,1,1,1,NA
"HID757140",1,1,2,0,0,1,NA,1,1,1,NA
"HID757193",0,1,2,NA,0,0,NA,1,0,1,NA
"HID757197",0,1,2,1,0,0,NA,1,1,1,1
"HID757267",1,1,2,1,0,1,NA,1,1,NA,1
"HID757332",0,1,2,0,0,0,NA,1,0,2,NA
"HID757598",0,1,2,0,0,0,NA,1,1,NA,1
"HID757613",0,1,2,1,0,0,NA,1,1,1,1
"HID757720",1,1,2,1,0,0,NA,0,1,2,NA
"HID757801",1,1,2,NA,0,0,NA,1,0,2,NA
"HID758242",0,1,2,0,0,0,NA,1,1,1,NA
"HID758341",0,1,2,NA,0,0,NA,0,0,2,NA
"HID758367",0,1,2,0,1,0,NA,1,1,1,NA
"HID758389",0,1,2,1,1,0,NA,1,1,1,NA
"HID758450",1,1,2,1,0,0,NA,1,1,2,1
"HID758524",0,2,2,1,0,0,NA,1,0,1,NA
"HID758670",1,1,2,1,0,0,NA,1,0,NA,1
"HID758680",0,1,2,0,0,0,NA,1,0,1,NA
"HID758767",0,2,2,1,0,1,NA,1,0,1,NA
"HID758848",1,2,2,1,1,0,NA,1,1,2,2
"HID759002",0,2,2,1,1,1,NA,1,1,2,2
"HID759013",0,1,2,1,0,0,NA,1,0,2,NA
"HID759191",0,1,2,0,0,0,NA,1,0,NA,1
"HID759395",1,1,2,1,1,0,NA,1,1,1,NA
"HID759490",0,2,1,0,0,1,NA,1,0,2,NA
"HID759556",0,1,2,1,0,0,NA,1,1,1,1
"HID759782",1,1,2,1,0,0,NA,1,1,1,NA
"HID759835",0,1,2,1,0,0,NA,1,1,1,NA
"HID759855",0,1,2,1,0,0,NA,1,1,2,NA
"HID759869",0,1,2,1,0,0,NA,1,1,1,NA
"HID759932",1,2,1,0,0,1,NA,1,1,2,NA
"HID759998",0,1,2,1,0,0,NA,1,1,1,NA
"HID760153",0,1,2,1,0,0,NA,1,1,2,1
"HID760155",0,1,2,1,1,0,NA,1,1,1,1
"HID760324",0,1,2,1,1,0,NA,1,1,1,NA
"HID760346",0,1,2,1,0,0,NA,1,1,1,1
"HID760547",0,1,2,1,0,0,NA,1,1,2,1
"HID760592",0,2,2,1,0,0,NA,1,0,NA,NA
"HID760640",0,1,2,0,0,0,NA,1,0,1,NA
"HID760647",0,1,2,0,0,0,NA,1,1,1,NA
"HID760782",1,1,2,1,0,0,NA,1,1,1,1
"HID760823",0,1,2,1,1,0,NA,1,0,1,NA
"HID760830",0,1,2,1,0,0,NA,1,1,1,1
"HID760880",0,1,2,1,0,0,NA,1,0,1,NA
"HID760893",0,1,2,1,0,0,NA,0,1,NA,NA
"HID761012",0,1,2,1,0,0,NA,1,1,1,1
"HID761116",1,1,2,0,0,0,NA,1,0,1,NA
"HID761171",0,1,2,1,1,0,NA,1,1,1,NA
"HID761264",0,2,2,0,0,0,NA,1,0,1,NA
"HID761322",0,1,2,1,0,0,NA,1,0,1,1
"HID761387",0,1,2,1,0,0,NA,1,1,1,NA
"HID761432",1,1,1,1,0,0,NA,1,1,1,1
"HID761574",0,1,2,1,0,0,NA,1,0,1,NA
"HID761642",0,1,2,0,0,0,NA,1,0,1,NA
"HID761854",1,1,2,NA,0,0,NA,1,0,1,NA
"HID761879",0,1,2,1,0,0,NA,1,1,1,NA
"HID761952",1,1,2,1,0,0,NA,1,1,1,NA
"HID762083",0,1,2,1,0,0,NA,1,1,2,1
"HID762110",0,1,2,1,0,0,NA,1,1,1,1
"HID762328",0,1,2,1,0,0,NA,1,1,1,NA
"HID762336",0,1,2,0,0,0,NA,1,1,1,1
"HID762359",0,1,2,NA,0,0,NA,1,0,1,NA
"HID762360",0,1,2,0,1,0,NA,1,1,1,1
"HID762476",1,1,2,1,0,0,NA,1,1,2,NA
"HID762520",0,1,2,0,0,0,NA,1,0,1,NA
"HID762548",0,1,2,1,1,0,NA,1,1,1,NA
"HID762621",0,1,2,1,0,0,NA,1,0,1,NA
"HID762660",0,2,2,0,0,0,NA,1,1,2,NA
"HID762675",0,1,2,0,0,1,NA,1,1,1,1
"HID762706",1,1,2,1,0,0,NA,1,0,2,NA
"HID762718",0,1,2,1,1,0,NA,1,1,1,1
"HID762739",1,1,2,1,0,0,NA,0,0,1,NA
"HID762803",0,1,2,0,1,0,NA,0,1,1,NA
"HID762820",0,1,2,1,0,0,NA,1,1,1,1
"HID762895",0,2,2,0,0,0,NA,1,0,1,NA
"HID762904",0,1,2,NA,0,0,NA,1,0,1,NA
"HID763006",0,1,2,0,0,1,NA,1,1,1,1
"HID763017",0,1,2,1,0,0,NA,1,0,1,NA
"HID763053",1,1,2,1,1,0,NA,1,1,1,NA
"HID763100",1,1,2,1,0,0,NA,1,1,1,1
"HID763266",0,1,2,1,0,0,NA,1,0,1,NA
"HID763368",0,2,2,1,0,0,NA,1,0,NA,1
"HID763401",0,1,2,1,1,0,NA,1,1,1,NA
"HID763481",0,1,2,1,0,0,NA,1,1,1,NA
"HID763541",0,1,2,1,1,0,NA,1,1,1,NA
"HID763548",1,1,2,0,0,0,NA,1,1,NA,1
"HID763564",0,1,2,1,0,0,NA,1,1,1,NA
"HID763786",0,1,2,1,0,0,NA,1,1,1,NA
"HID763992",0,1,2,1,0,0,NA,1,1,2,NA
"HID764040",0,1,2,NA,0,0,NA,1,0,1,NA
"HID764096",0,1,2,1,1,0,NA,1,1,1,NA
"HID764134",0,2,2,1,1,0,NA,1,1,2,1
"HID764173",0,1,2,1,0,0,NA,1,1,1,NA
"HID764267",1,1,2,1,0,0,NA,1,1,1,1
"HID764330",0,1,2,0,0,0,NA,1,0,2,NA
"HID764363",0,1,2,1,0,0,NA,1,0,1,NA
"HID764426",1,1,2,1,0,0,NA,1,0,1,1
"HID764441",0,1,2,1,0,0,NA,1,1,1,1
"HID764557",0,1,2,1,0,0,NA,1,1,1,NA
"HID764686",0,1,2,1,0,0,NA,1,1,1,1
"HID764745",0,1,2,1,1,0,NA,1,1,2,2
"HID764823",1,1,2,1,0,0,NA,1,1,1,1
"HID765062",0,1,2,0,0,0,NA,1,1,1,1
"HID765429",0,1,2,1,0,0,NA,1,1,2,NA
"HID765438",0,1,2,0,0,0,NA,1,0,1,NA
"HID765445",1,1,2,NA,1,0,NA,1,0,1,1
"HID765749",0,1,2,0,0,0,NA,1,1,NA,NA
"HID765776",0,1,2,1,0,0,NA,1,1,1,NA
"HID765807",1,1,2,1,0,0,NA,1,0,2,NA
"HID765810",0,1,2,NA,0,0,NA,1,0,1,1
"HID765871",0,1,2,1,0,0,NA,1,1,1,1
"HID766119",0,1,2,1,0,0,NA,1,0,2,NA
"HID766326",1,1,2,1,0,0,NA,1,1,1,NA
"HID766729",0,1,2,1,0,0,NA,0,1,NA,1
"HID766899",0,1,2,1,0,0,NA,1,1,2,NA
"HID766904",1,1,2,1,0,0,NA,1,1,1,NA
"HID766930",0,1,2,1,0,0,NA,1,1,1,1
"HID766950",1,1,2,1,0,0,NA,0,1,1,1
"HID767016",0,1,2,1,0,0,NA,1,1,1,1
"HID767091",0,1,2,0,0,0,NA,1,1,2,NA
"HID767200",1,1,2,NA,0,0,NA,1,0,1,1
"HID767326",0,2,1,0,0,0,NA,1,1,2,NA
"HID767368",1,1,2,1,0,0,NA,1,1,2,2
"HID767549",0,1,2,0,0,0,NA,1,1,2,NA
"HID767631",0,1,2,1,0,0,NA,0,0,1,NA
"HID767643",0,1,2,1,0,0,NA,1,1,2,NA
"HID767801",1,1,2,1,0,0,NA,1,0,1,NA
"HID767942",0,1,2,1,0,0,NA,1,1,NA,1
"HID767945",1,1,2,1,0,0,NA,1,1,1,1
"HID768025",0,1,2,1,0,0,NA,1,0,1,NA
"HID768080",0,1,2,1,0,0,NA,1,0,1,NA
"HID768214",0,1,2,1,1,0,NA,1,1,1,NA
"HID768298",0,1,2,1,0,0,NA,1,1,2,1
"HID768422",1,1,2,1,1,0,NA,1,1,1,NA
"HID768449",0,1,2,1,0,0,NA,1,1,1,NA
"HID768534",0,2,2,1,0,1,NA,1,0,1,NA
"HID768632",0,1,2,1,0,0,NA,1,1,1,1
"HID768662",0,1,2,1,0,0,NA,1,1,NA,NA
"HID768753",0,1,2,1,0,0,NA,1,1,1,1
"HID768786",0,1,2,0,1,0,NA,1,1,1,1
"HID768926",0,1,2,1,0,1,NA,1,1,2,NA
"HID768977",1,1,2,NA,0,0,NA,1,0,1,NA
"HID768985",1,1,2,1,0,0,NA,1,0,2,NA
"HID768990",0,1,2,1,0,0,NA,1,1,1,1
"HID768991",0,1,1,1,1,0,NA,1,1,2,2
"HID769087",0,2,2,0,1,0,NA,1,1,1,1
"HID769174",1,1,2,1,0,0,NA,1,0,1,1
"HID769186",0,1,2,NA,0,0,NA,1,0,2,NA
"HID769212",0,1,2,1,0,0,NA,1,1,1,1
"HID769220",0,1,2,0,0,0,NA,1,1,NA,1
"HID769369",0,1,2,1,1,0,NA,1,1,1,NA
"HID769440",0,1,2,1,0,0,NA,1,1,2,NA
"HID769480",0,1,2,1,0,0,NA,1,1,2,NA
"HID769498",0,1,2,0,1,0,NA,1,1,1,1
"HID769540",0,2,2,1,1,0,NA,1,1,1,1
"HID769567",0,1,2,1,0,0,NA,1,1,1,1
"HID769606",1,1,2,0,0,0,NA,1,0,NA,1
"HID769692",0,2,2,0,1,1,NA,1,0,2,NA
"HID769754",0,1,2,0,0,1,NA,1,1,NA,1
"HID770026",1,1,2,1,0,0,NA,1,0,1,1
"HID770145",0,1,2,0,0,0,NA,1,1,NA,NA
"HID770149",0,1,2,1,0,1,NA,1,1,2,NA
"HID770234",0,1,2,1,0,0,NA,1,0,1,NA
"HID770520",0,1,2,NA,0,0,NA,0,0,2,NA
"HID770552",1,1,2,0,0,0,NA,1,1,NA,1
"HID770553",0,1,2,1,0,0,NA,1,1,2,2
"HID770861",0,1,2,1,0,0,NA,1,1,1,1
"HID770907",0,1,2,1,0,0,NA,1,1,1,NA
"HID770949",0,1,2,0,0,0,NA,1,0,2,NA
"HID771105",0,1,2,1,0,0,NA,1,0,1,NA
"HID771119",1,1,2,0,0,0,NA,1,1,1,1
"HID771312",0,1,2,1,1,0,NA,1,1,1,NA
"HID771708",0,1,2,1,1,0,NA,1,1,1,NA
"HID771925",0,1,2,1,1,0,NA,1,0,1,NA
"HID772040",0,1,1,1,0,0,NA,1,1,1,NA
"HID772069",0,1,2,1,0,0,NA,1,1,2,2
"HID772096",0,1,2,1,0,0,NA,1,1,1,1
"HID772177",1,2,2,1,0,0,NA,1,1,NA,NA
"HID772198",1,2,2,0,0,0,NA,1,0,1,NA
"HID772288",0,2,2,1,1,0,NA,0,0,3,NA
"HID772402",1,2,2,0,1,0,NA,1,1,1,NA
"HID772607",0,1,2,NA,0,0,NA,1,0,1,NA
"HID772683",0,1,2,1,1,0,NA,1,1,1,1
"HID772750",0,1,2,1,1,0,NA,1,1,2,2
"HID772802",0,1,2,1,0,0,NA,1,1,1,1
"HID772889",0,1,2,1,0,0,NA,1,1,1,NA
"HID773008",0,1,2,1,0,0,NA,1,1,1,1
"HID773167",0,1,2,1,0,0,NA,1,0,2,NA
"HID773211",0,1,2,1,0,0,NA,1,0,1,NA
"HID773291",0,1,2,1,0,0,NA,1,1,1,NA
"HID773383",0,1,2,1,0,0,NA,1,1,1,NA
"HID773515",0,1,2,1,0,0,NA,1,1,NA,1
"HID773518",0,1,2,0,0,0,NA,1,0,1,NA
"HID773649",0,1,2,0,0,0,NA,1,0,1,NA
"HID773887",1,1,2,1,0,0,NA,1,1,1,1
"HID773963",1,1,2,1,0,0,NA,1,1,2,2
"HID774077",0,1,2,1,0,0,NA,1,0,1,NA
"HID774090",0,1,2,0,0,0,NA,1,1,1,1
"HID774304",1,1,2,0,0,0,NA,1,0,1,1
"HID774357",0,2,2,1,0,0,NA,1,0,1,NA
"HID774363",0,1,2,0,0,0,NA,1,1,2,1
"HID774373",0,2,2,NA,0,0,NA,1,0,NA,NA
"HID774420",0,1,2,0,0,0,NA,1,1,1,1
"HID774481",1,1,2,1,0,0,NA,1,1,1,NA
"HID774517",0,1,2,1,0,1,NA,1,1,1,1
"HID774661",0,1,2,1,1,0,NA,1,1,1,NA
"HID774694",1,1,2,1,0,0,NA,1,1,NA,1
"HID774700",0,1,2,0,0,0,NA,1,1,1,1
"HID774827",1,1,2,1,0,1,NA,1,1,2,1
"HID774923",1,1,2,1,0,0,NA,1,1,1,1
"HID774958",1,1,2,1,0,0,NA,1,1,2,NA
"HID774993",0,1,2,1,0,0,NA,1,1,2,NA
"HID775073",0,1,2,1,0,0,NA,1,1,1,1
"HID775165",0,1,2,1,0,0,NA,1,0,1,1
"HID775191",0,1,2,1,0,0,NA,1,1,2,1
"HID775307",0,1,2,0,0,0,NA,1,1,1,1
"HID775359",1,2,2,1,0,0,NA,1,1,2,NA
"HID775410",0,1,2,1,0,0,NA,1,1,2,1
"HID775493",0,1,2,1,0,0,NA,1,1,1,NA
"HID775530",0,1,2,1,0,0,NA,1,1,1,NA
"HID775580",0,1,2,1,1,0,NA,1,1,NA,1
"HID775662",0,1,2,1,0,0,NA,1,1,1,1
"HID775774",1,1,2,1,0,0,NA,1,1,NA,1
"HID776008",0,2,2,0,0,1,NA,1,1,2,NA
"HID776146",0,1,2,1,1,0,NA,1,1,1,1
"HID776216",0,1,2,1,0,0,NA,1,0,2,NA
"HID776224",0,1,2,NA,0,0,NA,0,0,2,NA
"HID776309",0,1,2,0,0,0,NA,1,0,1,NA
"HID776425",0,1,2,0,0,0,NA,1,1,2,NA
"HID776473",0,2,2,1,0,1,NA,1,1,1,1
"HID776509",1,1,2,0,0,0,NA,1,1,2,NA
"HID776615",0,1,2,0,0,0,NA,1,1,1,1
"HID776725",0,1,2,NA,0,0,NA,1,0,1,1
"HID776740",0,1,2,1,0,0,NA,0,1,2,NA
"HID776790",0,1,2,NA,0,0,NA,1,0,NA,1
"HID776800",0,1,2,1,0,0,NA,1,0,1,1
"HID776910",1,2,2,1,1,0,NA,1,1,1,NA
"HID776928",1,1,2,1,0,0,NA,1,1,1,1
"HID776935",0,1,2,1,0,0,NA,1,1,1,NA
"HID776962",0,1,2,1,1,1,NA,1,1,1,1
"HID777058",0,2,2,1,1,0,NA,1,1,1,NA
"HID777099",0,1,2,0,0,0,NA,1,1,1,1
"HID777143",0,1,2,1,0,0,NA,1,0,1,NA
"HID777223",1,1,2,1,0,0,NA,1,1,2,2
"HID777293",0,1,2,1,0,0,NA,1,1,1,1
"HID777386",0,1,1,1,0,0,NA,1,1,2,NA
"HID777430",1,1,2,1,0,0,NA,1,1,2,1
"HID777433",0,2,2,1,0,0,NA,1,1,1,NA
"HID777478",0,1,2,0,0,1,NA,1,1,1,NA
"HID777485",0,1,2,1,1,0,NA,1,1,2,1
"HID777509",0,1,2,0,0,0,NA,1,0,1,NA
"HID777550",0,1,2,1,0,0,NA,1,0,1,NA
"HID777662",0,1,2,1,0,0,NA,1,0,2,2
"HID777666",0,2,2,1,1,0,NA,1,1,1,1
"HID777703",1,1,2,1,1,0,NA,1,1,NA,1
"HID777709",0,1,2,1,0,0,NA,1,1,1,NA
"HID777725",1,1,2,1,0,0,NA,1,0,2,NA
"HID778071",0,1,2,1,0,0,NA,1,0,1,NA
"HID778172",0,1,2,1,0,0,NA,1,1,2,NA
"HID778176",0,1,2,1,1,1,NA,1,1,2,NA
"HID778312",0,2,1,0,0,0,NA,1,0,2,NA
"HID778485",0,1,2,1,0,0,NA,1,0,1,NA
"HID778625",0,1,2,1,0,0,NA,1,1,1,NA
"HID778705",1,2,2,1,0,0,NA,1,1,2,2
"HID778780",0,1,2,0,1,0,NA,1,1,1,NA
"HID778829",0,1,2,0,0,0,NA,0,0,2,NA
"HID778862",1,1,2,0,0,0,NA,1,0,1,NA
"HID779004",1,1,2,1,0,0,NA,1,1,1,NA
"HID779016",0,1,2,1,0,0,NA,0,0,NA,1
"HID779020",1,1,2,1,0,1,NA,1,1,1,NA
"HID779055",0,1,2,1,0,0,NA,1,0,1,NA
"HID779082",1,1,2,0,0,1,NA,1,1,1,NA
"HID779105",0,2,2,1,1,0,NA,1,0,1,NA
"HID779106",0,1,2,1,1,0,NA,1,1,1,1
"HID779146",0,1,2,1,0,0,NA,1,1,1,NA
"HID779206",0,1,2,1,0,0,NA,1,1,1,1
"HID779276",0,1,2,1,0,0,NA,1,1,2,NA
"HID779316",0,2,2,1,1,0,NA,1,0,2,NA
"HID779533",1,1,2,NA,0,0,NA,1,0,1,1
"HID779558",0,2,2,1,1,0,NA,1,1,1,1
"HID779649",1,1,2,1,0,0,NA,1,1,2,NA
"HID779656",1,1,2,0,0,0,NA,1,1,1,1
"HID779697",0,1,2,1,1,0,NA,1,0,1,1
"HID779786",0,1,2,1,0,0,NA,0,1,1,NA
"HID779789",0,1,2,0,0,0,NA,1,0,NA,NA
"HID779853",1,1,2,1,0,0,NA,1,1,1,1
"HID779886",0,1,2,1,1,0,NA,1,1,1,NA
"HID779902",0,1,2,1,0,0,NA,1,1,2,NA
"HID780058",0,1,2,1,0,0,NA,1,1,1,1
"HID780166",1,2,2,1,0,0,NA,1,0,2,NA
"HID780241",0,1,2,1,1,0,NA,1,1,2,2
"HID780445",0,1,2,1,1,0,NA,1,1,1,NA
"HID780497",0,1,2,1,1,0,NA,1,1,2,NA
"HID780513",0,1,2,1,1,0,NA,1,1,1,1
"HID780658",0,1,2,0,0,0,NA,1,1,1,NA
"HID780720",0,2,2,0,1,0,NA,1,1,2,NA
"HID780791",0,2,2,0,0,1,NA,1,1,2,NA
"HID780802",0,1,2,1,0,0,NA,1,1,1,1
"HID780984",0,2,2,1,1,0,NA,1,0,2,NA
"HID781024",0,1,2,1,0,0,NA,1,1,1,1
"HID781280",0,2,2,1,1,0,NA,1,1,1,NA
"HID781308",0,1,2,1,0,0,NA,1,1,1,1
"HID781316",0,1,2,0,1,0,NA,1,1,1,1
"HID781355",1,1,2,1,1,0,NA,1,1,1,NA
"HID781360",0,2,2,0,0,0,NA,1,0,2,NA
"HID781367",0,1,2,0,1,1,NA,1,1,1,1
"HID781463",0,1,2,1,1,0,NA,1,1,1,NA
"HID781489",1,1,2,0,1,0,NA,1,1,1,1
"HID781568",1,1,2,1,0,0,NA,0,1,1,NA
"HID781600",1,1,2,0,0,0,NA,1,1,NA,2
"HID781707",0,1,2,1,0,0,NA,1,0,1,1
"HID781734",0,1,2,1,1,0,NA,1,1,1,NA
"HID781762",0,1,2,1,0,1,NA,1,1,1,NA
"HID781782",1,1,2,0,0,0,NA,1,1,1,NA
"HID781799",1,1,2,1,1,0,NA,1,1,1,1
"HID781891",0,1,2,1,0,0,NA,1,1,2,2
"HID782199",0,1,2,1,0,0,NA,1,0,1,NA
"HID782316",0,1,1,1,0,0,NA,1,1,1,1
"HID782326",0,1,2,1,0,0,NA,1,0,1,NA
"HID782339",0,1,2,1,0,0,NA,1,1,1,NA
"HID782474",0,1,2,1,0,0,NA,1,0,2,NA
"HID782545",0,1,2,0,0,0,NA,1,1,1,1
"HID782580",0,2,2,1,1,0,NA,1,1,2,NA
"HID782593",0,2,2,1,1,0,NA,1,1,NA,1
"HID782636",0,2,2,1,0,0,NA,1,1,2,NA
"HID782709",0,1,2,1,0,0,NA,1,1,1,NA
"HID782747",0,1,2,1,0,0,NA,1,1,2,NA
"HID782754",0,1,2,1,0,1,NA,1,1,1,1
"HID782825",1,2,2,0,0,0,NA,1,1,1,1
"HID782942",0,1,2,1,0,0,NA,1,0,1,NA
"HID783058",1,1,2,1,0,0,NA,1,1,NA,1
"HID783174",0,1,2,NA,0,0,NA,1,0,1,NA
"HID783187",0,2,2,1,0,0,NA,1,1,2,NA
"HID783224",0,2,2,0,0,0,NA,1,1,NA,2
"HID783263",0,1,2,1,0,0,NA,1,1,1,1
"HID783269",0,1,2,1,1,0,NA,1,1,1,NA
"HID783440",0,1,2,0,0,0,NA,1,1,1,1
"HID783465",0,1,2,1,0,0,NA,1,1,1,1
"HID783856",1,2,1,0,0,0,NA,1,0,2,NA
"HID783897",0,1,2,NA,0,0,NA,1,0,1,NA
"HID783997",1,1,2,1,0,0,NA,1,1,2,1
"HID784160",0,1,2,1,0,0,NA,1,0,2,NA
"HID784180",1,1,2,0,0,0,NA,1,1,1,NA
"HID784244",0,1,2,1,1,0,NA,1,1,2,NA
"HID784246",1,1,2,1,0,0,NA,1,1,1,1
"HID784561",0,1,2,0,0,0,NA,1,1,2,NA
"HID784627",1,1,2,1,0,0,NA,1,1,1,NA
"HID784629",0,1,2,1,1,0,NA,1,1,1,NA
"HID784713",0,1,2,1,0,0,NA,1,1,1,1
"HID784720",1,1,2,1,0,0,NA,1,0,1,NA
"HID784738",0,1,2,1,0,0,NA,1,1,1,1
